timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
325614,-0.00,0.01,0.99,-0.31,0.67,-0.06
325622,-0.00,0.01,0.99,-0.24,0.61,-0.12
325631,-0.00,0.01,0.99,-0.12,0.67,-0.12
325639,-0.00,0.01,0.99,0.06,0.79,-0.06
325648,-0.00,0.01,0.99,-0.06,0.79,-0.06
325657,-0.00,0.01,0.99,-0.12,0.73,-0.18
325665,-0.00,0.01,0.99,-0.24,0.73,-0.06
325675,-0.00,0.01,0.99,-0.24,0.61,0.00
325683,-0.00,0.01,0.98,-0.37,0.61,-0.06
325692,-0.00,0.01,0.99,-0.18,0.73,-0.06
325700,-0.00,0.01,0.99,-0.24,0.61,-0.12
325709,-0.00,0.01,0.99,-0.18,0.67,-0.12
325718,-0.00,0.01,0.99,-0.31,0.73,-0.12
325726,-0.00,0.01,0.99,-0.18,0.67,-0.06
325735,-0.00,0.01,0.98,-0.31,0.67,-0.12
325744,-0.00,0.01,0.99,-0.06,0.67,-0.12
325752,-0.00,0.01,0.99,-0.37,0.85,-0.12
325761,-0.00,0.01,0.99,-0.24,0.79,-0.06
325770,-0.00,0.01,0.99,-0.24,0.67,0.00
325779,-0.00,0.01,0.99,-0.12,0.67,-0.12
325787,-0.00,0.01,0.98,-0.06,0.55,-0.12
325796,-0.00,0.01,0.98,-0.18,0.67,-0.12
325804,-0.00,0.01,0.98,-0.06,0.61,-0.12
325813,-0.00,0.01,0.98,-0.18,0.61,-0.06
325822,-0.00,0.01,0.98,-0.31,0.67,0.00
325831,-0.00,0.01,0.99,-0.31,0.85,0.00
325839,-0.00,0.01,0.98,-0.18,0.79,0.00
325848,-0.00,0.01,0.99,-0.37,0.79,-0.12
325857,-0.00,0.01,0.99,0.00,0.67,-0.12
325865,-0.00,0.01,0.99,-0.06,0.79,-0.06
325874,-0.00,0.01,0.99,-0.12,0.61,-0.12
325883,-0.00,0.01,0.98,0.00,0.61,-0.18
325891,-0.00,0.01,0.98,-0.18,0.73,-0.12
325900,-0.00,0.01,0.99,-0.24,0.79,-0.06
325909,-0.00,0.01,0.99,-0.18,0.79,-0.06
325917,-0.00,0.01,0.99,-0.18,0.67,0.06
325926,-0.00,0.01,0.98,-0.12,0.73,0.00
325935,-0.00,0.01,0.98,-0.18,0.79,-0.12
325944,-0.00,0.01,0.98,-0.12,0.92,-0.18
325953,-0.00,0.01,0.99,-0.24,0.73,-0.12
325961,-0.00,0.01,0.98,-0.18,0.67,-0.24
325970,-0.00,0.01,0.99,-0.18,0.61,-0.06
325979,-0.00,0.01,0.99,-0.18,0.55,-0.06
325987,-0.00,0.01,0.98,-0.18,0.79,-0.12
325996,-0.00,0.01,0.99,-0.24,0.67,-0.06
326004,-0.00,0.01,0.99,-0.24,0.85,-0.12
326013,-0.00,0.01,0.99,-0.12,0.73,-0.12
326022,-0.00,0.01,0.98,0.00,0.55,-0.18
326031,-0.00,0.01,0.99,-0.06,0.61,-0.12
326039,-0.00,0.01,0.99,-0.18,0.85,-0.06
326048,-0.00,0.01,0.99,-0.31,0.67,-0.06
326056,-0.00,0.01,0.98,-0.12,0.61,-0.12
326065,-0.00,0.01,0.99,-0.24,0.61,-0.31
326074,-0.00,0.01,0.98,-0.12,0.73,-0.31
326083,-0.00,0.01,0.99,-0.18,0.79,-0.06
326091,-0.00,0.01,0.99,0.06,0.73,-0.12
326100,-0.00,0.01,0.99,-0.06,0.61,-0.18
326109,-0.00,0.01,0.99,-0.24,0.79,-0.12
326117,-0.00,0.01,0.99,-0.12,0.67,-0.12
326126,-0.00,0.01,0.99,-0.12,0.73,-0.06
326135,-0.00,0.01,0.99,0.00,0.85,0.06
326144,-0.00,0.01,0.98,-0.18,0.92,-0.06
326152,-0.00,0.01,0.99,-0.24,0.67,-0.12
326161,-0.00,0.01,0.99,-0.06,0.61,-0.06
326170,-0.00,0.01,0.99,-0.31,0.61,-0.24
326179,-0.00,0.01,0.98,-0.37,0.61,-0.18
326187,-0.00,0.01,0.99,-0.18,0.67,0.12
326196,-0.00,0.01,0.98,-0.31,0.61,-0.18
326204,-0.00,0.01,0.98,-0.18,0.67,-0.18
326213,-0.00,0.01,0.99,-0.43,0.79,-0.06
326222,-0.00,0.01,0.99,-0.37,0.73,-0.12
326230,-0.00,0.01,0.99,-0.18,0.79,-0.18
326239,-0.00,0.01,0.98,-0.12,0.73,-0.06
326248,-0.00,0.01,0.99,-0.31,0.79,-0.06
326256,-0.02,-0.01,0.82,-0.43,0.67,-0.12
326265,0.00,0.02,1.11,-1.04,0.79,-0.73
326274,0.02,0.02,1.08,0.00,0.55,-0.61
326282,-0.01,-0.00,0.81,1.10,0.61,-0.31
326291,0.00,0.01,0.94,-0.12,0.73,-0.18
326300,0.01,0.02,1.10,-0.92,0.79,-0.31
326309,-0.01,0.02,1.03,0.00,0.67,-0.18
326317,-0.01,-0.00,0.89,0.55,0.55,-0.18
326326,-0.00,0.01,0.95,-0.31,0.73,-0.06
326335,0.00,0.02,1.06,-0.43,0.85,0.06
326343,-0.00,0.01,1.01,0.06,0.61,0.06
326352,-0.01,0.00,0.91,0.31,0.61,0.00
326361,-0.00,0.01,0.97,-0.24,0.79,-0.12
326369,-0.00,0.02,1.05,-0.49,0.85,-0.18
326378,-0.01,0.01,0.99,-0.06,0.85,-0.12
326387,-0.00,0.00,0.93,0.37,0.73,-0.06
326395,-0.00,0.01,0.98,-0.18,0.61,-0.06
326404,-0.00,0.02,1.03,-0.61,0.67,-0.12
326413,-0.01,0.01,0.99,-0.24,0.67,-0.06
326422,-0.00,0.01,0.95,0.18,0.79,0.00
326430,-0.00,0.01,0.99,-0.31,0.73,0.00
326439,-0.00,0.01,1.02,-0.31,0.67,-0.18
326448,-0.01,0.01,0.98,-0.06,0.67,-0.24
326456,-0.00,0.01,0.96,0.06,0.73,-0.06
326465,-0.00,0.01,0.99,-0.24,0.61,0.00
326474,-0.00,0.01,1.01,-0.31,0.79,0.00
326482,-0.00,0.01,0.98,0.12,0.92,0.00
326491,-0.00,0.01,0.96,-0.18,0.79,-0.12
326500,-0.00,0.01,0.99,-0.18,0.67,-0.06
326508,-0.00,0.01,1.00,-0.24,0.61,-0.12
326517,-0.00,0.01,0.98,-0.18,0.73,-0.12
326526,-0.00,0.01,0.97,-0.12,0.73,-0.06
326535,-0.00,0.01,0.99,-0.18,0.61,-0.06
326543,-0.02,0.00,0.79,-0.37,0.49,-0.12
326552,-0.01,0.03,1.07,-0.92,0.67,-0.18
326561,0.01,0.02,1.08,-0.24,0.98,-0.37
326569,-0.01,0.00,0.91,0.67,0.79,-0.18
326578,0.00,0.00,0.87,0.55,0.61,-0.06
326587,0.01,0.01,1.04,-0.79,0.79,-0.18
326595,-0.00,0.02,1.11,-0.55,0.61,-0.06
326604,-0.01,0.01,0.95,0.43,0.61,-0.12
326613,-0.01,0.00,0.87,0.31,0.67,-0.18
326621,0.00,0.02,1.02,-0.61,0.85,-0.18
326630,0.00,0.02,1.07,-0.55,0.92,0.00
326639,-0.01,0.01,0.95,-0.06,0.73,0.00
326648,-0.01,0.01,0.91,0.24,0.73,0.00
326656,-0.00,0.02,1.01,-0.55,0.67,-0.06
326665,-0.00,0.02,1.04,-0.61,0.85,-0.06
326673,-0.00,0.01,0.95,0.18,0.67,0.00
326682,-0.00,0.01,0.93,0.12,0.67,0.00
326691,-0.00,0.01,1.01,-0.31,0.79,-0.24
326699,-0.01,0.02,1.03,-0.18,0.61,-0.12
326708,-0.01,0.01,0.96,0.18,0.67,0.06
326717,-0.00,0.01,0.95,0.00,0.67,0.12
326725,0.00,0.01,1.01,-0.37,0.79,0.06
326734,-0.00,0.01,1.01,-0.18,0.73,-0.18
326743,-0.01,0.01,0.96,-0.12,0.85,-0.06
326751,-0.00,0.01,0.96,-0.31,0.73,-0.12
326760,0.00,0.01,1.00,-0.49,0.79,-0.18
326769,-0.00,0.01,1.00,-0.18,0.67,0.00
326778,0.00,-0.01,0.82,0.12,0.79,0.00
326787,0.02,0.01,1.05,-0.55,0.92,-0.06
326795,0.00,0.02,1.14,-1.22,0.31,-0.37
326804,-0.02,0.02,1.02,0.43,0.79,-0.43
326812,-0.00,0.00,0.80,0.92,0.49,-0.18
